path,label,source,group,category
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005795.wav,1,DADS,dads_005795,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001044.wav,1,DADS,dads_001044,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001896.wav,1,DADS,dads_001896,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000944.wav,1,DADS,dads_000944,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000415.wav,1,DADS,dads_000415,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000465.wav,0,ESC50,esc50_fold_1,sneezing
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005725.wav,1,DADS,dads_005725,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003687.wav,1,DADS,dads_003687,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000984.wav,1,DADS,dads_000984,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005838.wav,1,DADS,dads_005838,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004754.wav,1,DADS,dads_004754,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000139.wav,1,DADS,dads_000139,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000033.wav,0,ESC50,esc50_fold_3,snoring
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000162.wav,0,ESC50,esc50_fold_1,washing_machine
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000808.wav,1,DADS,dads_000808,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000835.wav,0,ESC50,esc50_fold_3,chainsaw
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001512.wav,0,ESC50,esc50_fold_1,rain
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001300.wav,0,ESC50,esc50_fold_1,insects
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003984.wav,1,DADS,dads_003984,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005897.wav,1,DADS,dads_005897,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000542.wav,0,ESC50,esc50_fold_3,dog
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000178.wav,0,ESC50,esc50_fold_3,laughing
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002332.wav,1,DADS,dads_002332,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003716.wav,1,DADS,dads_003716,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000615.wav,0,ESC50,esc50_fold_4,can_opening
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001557.wav,0,ESC50,esc50_fold_2,vacuum_cleaner
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000161.wav,0,ESC50,esc50_fold_3,laughing
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003241.wav,1,DADS,dads_003241,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001627.wav,1,DADS,dads_001627,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003116.wav,1,DADS,dads_003116,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002092.wav,1,DADS,dads_002092,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004553.wav,1,DADS,dads_004553,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004498.wav,1,DADS,dads_004498,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000472.wav,0,ESC50,esc50_fold_3,footsteps
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001755.wav,1,DADS,dads_001755,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001997.wav,0,ESC50,esc50_fold_3,laughing
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000689.wav,0,ESC50,esc50_fold_5,cat
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001083.wav,0,ESC50,esc50_fold_1,fireworks
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000146.wav,1,DADS,dads_000146,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003494.wav,1,DADS,dads_003494,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000957.wav,1,DADS,dads_000957,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001365.wav,1,DADS,dads_001365,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002345.wav,1,DADS,dads_002345,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000223.wav,0,ESC50,esc50_fold_3,sheep
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001033.wav,1,DADS,dads_001033,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001119.wav,1,DADS,dads_001119,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002666.wav,1,DADS,dads_002666,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001204.wav,1,DADS,dads_001204,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001914.wav,0,ESC50,esc50_fold_4,airplane
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004477.wav,1,DADS,dads_004477,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002535.wav,1,DADS,dads_002535,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005016.wav,1,DADS,dads_005016,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001457.wav,1,DADS,dads_001457,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000332.wav,1,DADS,dads_000332,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002261.wav,1,DADS,dads_002261,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000048.wav,1,DADS,dads_000048,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000251.wav,1,DADS,dads_000251,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000726.wav,1,DADS,dads_000726,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000024.wav,1,DADS,dads_000024,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005863.wav,1,DADS,dads_005863,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001292.wav,0,ESC50,esc50_fold_3,clock_alarm
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003533.wav,1,DADS,dads_003533,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005046.wav,1,DADS,dads_005046,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002789.wav,1,DADS,dads_002789,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001087.wav,0,ESC50,esc50_fold_3,hen
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001954.wav,0,ESC50,esc50_fold_3,car_horn
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000376.wav,1,DADS,dads_000376,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004892.wav,1,DADS,dads_004892,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001344.wav,0,ESC50,esc50_fold_3,rooster
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004295.wav,1,DADS,dads_004295,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003826.wav,1,DADS,dads_003826,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003015.wav,1,DADS,dads_003015,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002587.wav,1,DADS,dads_002587,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005254.wav,1,DADS,dads_005254,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002852.wav,1,DADS,dads_002852,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005316.wav,1,DADS,dads_005316,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001502.wav,1,DADS,dads_001502,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005428.wav,1,DADS,dads_005428,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004113.wav,1,DADS,dads_004113,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002434.wav,1,DADS,dads_002434,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005130.wav,1,DADS,dads_005130,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003604.wav,1,DADS,dads_003604,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004464.wav,1,DADS,dads_004464,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000459.wav,0,ESC50,esc50_fold_2,clock_alarm
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004471.wav,1,DADS,dads_004471,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001548.wav,1,DADS,dads_001548,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004810.wav,1,DADS,dads_004810,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001582.wav,0,ESC50,esc50_fold_3,pouring_water
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003109.wav,1,DADS,dads_003109,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000241.wav,0,ESC50,esc50_fold_4,rooster
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003310.wav,1,DADS,dads_003310,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004413.wav,1,DADS,dads_004413,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001405.wav,0,ESC50,esc50_fold_5,sheep
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000507.wav,0,ESC50,esc50_fold_1,clock_tick
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000475.wav,0,ESC50,esc50_fold_2,fireworks
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005039.wav,1,DADS,dads_005039,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003732.wav,1,DADS,dads_003732,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000030.wav,0,ESC50,esc50_fold_2,frog
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000557.wav,1,DADS,dads_000557,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001844.wav,1,DADS,dads_001844,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005236.wav,1,DADS,dads_005236,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000559.wav,1,DADS,dads_000559,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002314.wav,1,DADS,dads_002314,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001053.wav,0,ESC50,esc50_fold_5,wind
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001976.wav,1,DADS,dads_001976,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000068.wav,1,DADS,dads_000068,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002106.wav,1,DADS,dads_002106,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003859.wav,1,DADS,dads_003859,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004366.wav,1,DADS,dads_004366,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001603.wav,0,ESC50,esc50_fold_1,sneezing
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002265.wav,1,DADS,dads_002265,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001070.wav,1,DADS,dads_001070,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004572.wav,1,DADS,dads_004572,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005889.wav,1,DADS,dads_005889,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004519.wav,1,DADS,dads_004519,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002658.wav,1,DADS,dads_002658,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005451.wav,1,DADS,dads_005451,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000458.wav,1,DADS,dads_000458,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003173.wav,1,DADS,dads_003173,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002727.wav,1,DADS,dads_002727,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004418.wav,1,DADS,dads_004418,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000138.wav,1,DADS,dads_000138,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004949.wav,1,DADS,dads_004949,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005419.wav,1,DADS,dads_005419,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000220.wav,0,ESC50,esc50_fold_3,brushing_teeth
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004511.wav,1,DADS,dads_004511,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003441.wav,1,DADS,dads_003441,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000256.wav,1,DADS,dads_000256,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000777.wav,0,ESC50,esc50_fold_4,train
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005683.wav,1,DADS,dads_005683,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001953.wav,0,ESC50,esc50_fold_5,crackling_fire
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003412.wav,1,DADS,dads_003412,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000531.wav,0,ESC50,esc50_fold_5,engine
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000454.wav,0,ESC50,esc50_fold_5,washing_machine
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002344.wav,1,DADS,dads_002344,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000354.wav,0,ESC50,esc50_fold_1,washing_machine
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002173.wav,1,DADS,dads_002173,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000172.wav,0,ESC50,esc50_fold_5,airplane
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003535.wav,1,DADS,dads_003535,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000026.wav,0,ESC50,esc50_fold_3,frog
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003210.wav,1,DADS,dads_003210,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000736.wav,0,ESC50,esc50_fold_4,pig
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004757.wav,1,DADS,dads_004757,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001071.wav,0,ESC50,esc50_fold_4,sneezing
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001312.wav,0,ESC50,esc50_fold_3,keyboard_typing
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003615.wav,1,DADS,dads_003615,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001874.wav,0,ESC50,esc50_fold_2,fireworks
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000580.wav,1,DADS,dads_000580,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001429.wav,1,DADS,dads_001429,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001308.wav,1,DADS,dads_001308,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001396.wav,1,DADS,dads_001396,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000793.wav,1,DADS,dads_000793,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004490.wav,1,DADS,dads_004490,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001924.wav,0,ESC50,esc50_fold_1,vacuum_cleaner
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002692.wav,1,DADS,dads_002692,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001878.wav,1,DADS,dads_001878,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001041.wav,0,ESC50,esc50_fold_3,crickets
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005011.wav,1,DADS,dads_005011,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002725.wav,1,DADS,dads_002725,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005122.wav,1,DADS,dads_005122,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001627.wav,0,ESC50,esc50_fold_5,pouring_water
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000388.wav,1,DADS,dads_000388,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002594.wav,1,DADS,dads_002594,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000891.wav,0,ESC50,esc50_fold_4,snoring
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000653.wav,1,DADS,dads_000653,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000788.wav,1,DADS,dads_000788,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001709.wav,1,DADS,dads_001709,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005957.wav,1,DADS,dads_005957,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001756.wav,0,ESC50,esc50_fold_5,wind
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001030.wav,1,DADS,dads_001030,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002908.wav,1,DADS,dads_002908,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000044.wav,0,ESC50,esc50_fold_4,washing_machine
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005158.wav,1,DADS,dads_005158,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003350.wav,1,DADS,dads_003350,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000483.wav,1,DADS,dads_000483,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000457.wav,1,DADS,dads_000457,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002502.wav,1,DADS,dads_002502,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002438.wav,1,DADS,dads_002438,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005878.wav,1,DADS,dads_005878,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002206.wav,1,DADS,dads_002206,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004628.wav,1,DADS,dads_004628,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000471.wav,1,DADS,dads_000471,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000163.wav,1,DADS,dads_000163,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000791.wav,1,DADS,dads_000791,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001064.wav,0,ESC50,esc50_fold_4,airplane
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005720.wav,1,DADS,dads_005720,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005468.wav,1,DADS,dads_005468,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000321.wav,0,ESC50,esc50_fold_5,door_wood_creaks
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005301.wav,1,DADS,dads_005301,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001862.wav,1,DADS,dads_001862,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001998.wav,1,DADS,dads_001998,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000566.wav,0,ESC50,esc50_fold_5,can_opening
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002252.wav,1,DADS,dads_002252,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001291.wav,1,DADS,dads_001291,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005654.wav,1,DADS,dads_005654,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003211.wav,1,DADS,dads_003211,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001481.wav,1,DADS,dads_001481,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004895.wav,1,DADS,dads_004895,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004552.wav,1,DADS,dads_004552,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005009.wav,1,DADS,dads_005009,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002617.wav,1,DADS,dads_002617,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001007.wav,0,ESC50,esc50_fold_3,siren
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005027.wav,1,DADS,dads_005027,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000905.wav,1,DADS,dads_000905,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001099.wav,0,ESC50,esc50_fold_4,breathing
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000805.wav,1,DADS,dads_000805,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001818.wav,1,DADS,dads_001818,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003013.wav,1,DADS,dads_003013,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001416.wav,0,ESC50,esc50_fold_5,glass_breaking
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005941.wav,1,DADS,dads_005941,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000439.wav,1,DADS,dads_000439,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005620.wav,1,DADS,dads_005620,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000498.wav,0,ESC50,esc50_fold_5,washing_machine
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003218.wav,1,DADS,dads_003218,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005014.wav,1,DADS,dads_005014,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003702.wav,1,DADS,dads_003702,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001621.wav,1,DADS,dads_001621,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004970.wav,1,DADS,dads_004970,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000250.wav,1,DADS,dads_000250,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002279.wav,1,DADS,dads_002279,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000413.wav,0,ESC50,esc50_fold_3,sneezing
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002072.wav,1,DADS,dads_002072,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005802.wav,1,DADS,dads_005802,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000873.wav,0,ESC50,esc50_fold_4,airplane
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001144.wav,0,ESC50,esc50_fold_5,cat
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003727.wav,1,DADS,dads_003727,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004481.wav,1,DADS,dads_004481,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001881.wav,1,DADS,dads_001881,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005733.wav,1,DADS,dads_005733,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001023.wav,0,ESC50,esc50_fold_3,crow
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000677.wav,0,ESC50,esc50_fold_1,crickets
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000759.wav,1,DADS,dads_000759,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001265.wav,1,DADS,dads_001265,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000120.wav,1,DADS,dads_000120,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003886.wav,1,DADS,dads_003886,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004882.wav,1,DADS,dads_004882,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000366.wav,1,DADS,dads_000366,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001590.wav,1,DADS,dads_001590,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003587.wav,1,DADS,dads_003587,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000052.wav,1,DADS,dads_000052,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000071.wav,0,ESC50,esc50_fold_1,sea_waves
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001962.wav,1,DADS,dads_001962,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004504.wav,1,DADS,dads_004504,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000404.wav,0,ESC50,esc50_fold_2,cow
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002615.wav,1,DADS,dads_002615,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001440.wav,1,DADS,dads_001440,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000042.wav,1,DADS,dads_000042,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003918.wav,1,DADS,dads_003918,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001465.wav,1,DADS,dads_001465,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002513.wav,1,DADS,dads_002513,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001515.wav,1,DADS,dads_001515,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002865.wav,1,DADS,dads_002865,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000382.wav,1,DADS,dads_000382,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004485.wav,1,DADS,dads_004485,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004963.wav,1,DADS,dads_004963,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001780.wav,0,ESC50,esc50_fold_4,crackling_fire
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_000439.wav,0,ESC50,esc50_fold_4,clock_alarm
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001304.wav,1,DADS,dads_001304,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004030.wav,1,DADS,dads_004030,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002293.wav,1,DADS,dads_002293,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000877.wav,1,DADS,dads_000877,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_000109.wav,1,DADS,dads_000109,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001735.wav,0,ESC50,esc50_fold_2,door_wood_creaks
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001598.wav,0,ESC50,esc50_fold_3,drinking_sipping
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005610.wav,1,DADS,dads_005610,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001471.wav,0,ESC50,esc50_fold_5,clock_tick
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_002125.wav,1,DADS,dads_002125,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001173.wav,0,ESC50,esc50_fold_2,chirping_birds
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001707.wav,1,DADS,dads_001707,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001066.wav,0,ESC50,esc50_fold_5,crying_baby
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001574.wav,0,ESC50,esc50_fold_1,crying_baby
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005413.wav,1,DADS,dads_005413,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_001600.wav,1,DADS,dads_001600,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_004802.wav,1,DADS,dads_004802,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_003609.wav,1,DADS,dads_003609,
/content/hdds_audio/work/wav_data/dads_drone/dads_drone_005068.wav,1,DADS,dads_005068,
/content/hdds_audio/work/wav_data/esc50_background/esc50_bg_001886.wav,0,ESC50,esc50_fold_1,sneezing
